Date,Open,High,Low,Close,% Change,Volume
2022-04-29 11:30:00,207.02,208.15,204.4,205.24,-0.86%,4531797
2022-04-29 12:30:00,205.24,208.7,204.78,208.04,1.36%,4394330
2022-04-29 13:30:00,208.02,209.38,204.35,204.58,-1.65%,5466303
2022-04-29 14:30:00,204.58,204.93,202.42,202.87,-0.84%,4932708
2022-04-29 15:30:00,202.83,203.2,199.9,200.47,-1.16%,4860117
2022-05-02 09:30:00,201.16,210.73,201.0,210.15,4.47%,14554514
2022-05-02 10:30:00,210.19,210.86,206.56,207.51,-1.28%,7265330
2022-05-02 11:30:00,207.56,207.87,205.4,206.91,-0.31%,4716076
2022-05-02 12:30:00,206.94,207.36,203.26,204.09,-1.38%,3995516
2022-05-02 13:30:00,204.07,205.39,202.3,203.35,-0.35%,4513383
2022-05-02 14:30:00,203.33,209.33,202.61,208.83,2.70%,5990564
2022-05-02 15:30:00,208.79,211.88,208.77,211.13,1.12%,6352711
2022-05-03 09:30:00,210.45,213.87,208.33,210.49,0.02%,11146253
2022-05-03 10:30:00,210.51,211.92,208.09,211.17,0.31%,5973498
2022-05-03 11:30:00,211.24,212.19,209.87,210.47,-0.36%,3222474
2022-05-03 12:30:00,210.47,214.66,210.07,213.94,1.65%,6442176
2022-05-03 13:30:00,214.05,214.9,212.04,212.33,-0.80%,4732690
2022-05-03 14:30:00,212.36,214.15,211.68,212.46,0.05%,5480682
2022-05-03 15:30:00,212.46,212.91,211.16,212.06,-0.19%,3486788
2022-05-04 09:30:00,210.65,211.32,207.05,209.19,-0.69%,6181073
2022-05-04 10:30:00,209.23,209.64,206.98,207.57,-0.79%,2973951
2022-05-04 11:30:00,207.52,212.3,206.96,212.16,2.24%,5682756
2022-05-04 12:30:00,212.15,214.29,211.71,213.41,0.59%,4391313
2022-05-04 13:30:00,213.4,216.74,212.85,214.61,0.57%,5559001
2022-05-04 14:30:00,214.7,222.43,211.5,222.27,3.53%,10223688
2022-05-04 15:30:00,222.3,224.3,221.94,223.42,0.51%,4992986
2022-05-05 09:30:00,218.74,220.04,210.58,211.0,-3.54%,10442015
2022-05-05 10:30:00,210.99,211.73,208.04,209.81,-0.56%,6515872
2022-05-05 11:30:00,209.81,210.59,207.39,209.45,-0.17%,4639229
2022-05-05 12:30:00,209.43,210.91,207.96,210.05,0.30%,3955251
2022-05-05 13:30:00,210.05,210.64,206.58,206.9,-1.50%,3456839
2022-05-05 14:30:00,206.88,208.59,206.16,206.77,-0.05%,4339284
2022-05-05 15:30:00,206.78,208.98,206.34,208.38,0.77%,4332729
2022-05-06 09:30:00,207.34,209.26,201.07,207.65,0.15%,8908746
2022-05-06 10:30:00,207.69,209.38,205.66,208.05,0.17%,5723712
2022-05-06 11:30:00,208.08,208.47,205.53,207.4,-0.33%,4197107
2022-05-06 12:30:00,207.41,209.05,206.3,207.6,0.09%,3137716
2022-05-06 13:30:00,207.58,208.26,204.45,205.09,-1.20%,3388350
2022-05-06 14:30:00,205.04,206.1,202.73,203.36,-0.82%,3323820
2022-05-06 15:30:00,203.35,204.86,203.29,203.76,0.20%,4039274
2022-05-09 09:30:00,199.84,202.46,197.69,198.6,-0.62%,9479406
2022-05-09 10:30:00,198.58,198.58,196.15,197.2,-0.69%,4761647
2022-05-09 11:30:00,197.2,201.65,196.25,200.29,1.57%,4287769
2022-05-09 12:30:00,200.29,200.85,199.12,199.84,-0.23%,3259313
2022-05-09 13:30:00,199.81,200.03,198.04,198.25,-0.78%,2969940
2022-05-09 14:30:00,198.24,199.6,197.32,197.66,-0.29%,3328791
2022-05-09 15:30:00,197.66,197.77,195.58,196.21,-0.73%,3868990
2022-05-10 09:30:00,199.6,202.96,196.4,199.89,0.15%,8503074
2022-05-10 10:30:00,199.93,200.65,194.19,195.46,-2.24%,5225899
2022-05-10 11:30:00,195.47,198.07,194.68,196.52,0.54%,3893149
2022-05-10 12:30:00,196.44,198.31,195.57,198.23,0.91%,3112235
2022-05-10 13:30:00,198.31,202.19,198.31,200.45,1.08%,3999408
2022-05-10 14:30:00,200.45,201.73,198.42,198.92,-0.76%,3761174
2022-05-10 15:30:00,198.91,199.02,197.27,197.57,-0.67%,2842047
2022-05-11 09:30:00,196.33,200.67,194.14,197.82,0.76%,5667361
2022-05-11 10:30:00,197.66,198.26,193.37,195.65,-1.02%,4108820
2022-05-11 11:30:00,195.67,196.45,192.69,192.79,-1.47%,3042404
2022-05-11 12:30:00,192.75,193.54,189.07,189.6,-1.63%,4135599
2022-05-11 13:30:00,189.57,191.62,188.38,191.17,0.84%,3320483
2022-05-11 14:30:00,191.17,193.19,189.66,190.22,-0.50%,3925440
2022-05-11 15:30:00,190.26,190.65,188.28,188.75,-0.80%,3248215
2022-05-12 09:30:00,187.05,194.05,184.8,194.0,3.71%,118340356
2022-05-12 10:30:00,194.04,198.05,192.22,194.68,0.33%,18786650
2022-05-12 11:30:00,194.68,195.06,189.81,191.72,-1.52%,4026487
2022-05-12 12:30:00,191.75,193.39,189.48,190.0,-0.91%,24641214
2022-05-12 13:30:00,189.99,190.13,186.39,187.92,-1.09%,4248676
2022-05-12 14:30:00,187.94,191.29,185.76,189.68,0.93%,4559818
2022-05-12 15:30:00,189.68,191.39,189.41,191.24,0.83%,3345170
2022-05-13 09:30:00,192.58,198.0,191.38,197.36,2.48%,6686958
2022-05-13 10:30:00,197.38,198.1,195.9,197.66,0.14%,2761422
2022-05-13 11:30:00,197.7,199.89,197.11,199.3,0.81%,2762290
2022-05-13 12:30:00,199.29,199.84,197.95,198.81,-0.24%,1858609
2022-05-13 13:30:00,198.83,199.27,195.55,196.0,-1.42%,2463222
2022-05-13 14:30:00,195.97,198.46,195.97,198.33,1.20%,2768345
2022-05-13 15:30:00,198.32,198.79,197.24,198.67,0.18%,2947260
2022-05-16 09:30:00,197.05,201.97,195.98,201.3,2.16%,7733792
2022-05-16 10:30:00,201.29,201.53,198.66,199.57,-0.85%,2865736
2022-05-16 11:30:00,199.55,205.37,198.64,203.61,2.03%,4916497
2022-05-16 12:30:00,203.6,203.99,201.78,203.21,-0.19%,2757817
