Date,Open,High,Low,Close,% Change,Volume
8/5/2023 12:30,171.72,172.3,171.12,172.21,0.29%,11638954
8/5/2023 13:30,172.21,172.46,170.03,171.07,-0.67%,12980262
8/5/2023 14:30,171.06,171.93,170.96,171.46,0.23%,10223338
8/5/2023 15:30,171.45,171.95,171.28,171.85,0.23%,6158119
9/5/2023 9:30,168.43,169.82,167.92,168.06,-0.22%,25495398
9/5/2023 10:30,168.09,168.79,167.05,167.49,-0.36%,14752299
9/5/2023 11:30,167.5,167.62,166.63,166.64,-0.51%,11776576
9/5/2023 12:30,166.64,167.78,166.56,167.53,0.53%,10615922
9/5/2023 13:30,167.52,168.44,167.25,168.2,0.40%,9226042
9/5/2023 14:30,168.2,168.75,167.86,168.48,0.17%,8933133
9/5/2023 15:30,168.49,169.16,168.46,169.16,0.40%,6686775
10/5/2023 9:30,172.55,174.43,171.4,173.06,0.30%,35466575
10/5/2023 10:30,173.06,173.68,168.55,169.41,-2.11%,25219410
10/5/2023 11:30,169.41,169.87,167.83,168.72,-0.41%,13350491
10/5/2023 12:30,168.69,169.4,167.36,167.43,-0.75%,12486229
10/5/2023 13:30,167.43,168.55,166.68,168.29,0.51%,11583202
10/5/2023 14:30,168.29,169.64,168.2,169.13,0.50%,12676767
10/5/2023 15:30,169.15,169.5,168.36,168.55,-0.35%,7260319
11/5/2023 9:30,168.7,169.61,166.79,168.19,-0.30%,26412183
11/5/2023 10:30,168.18,169.3,167.44,169.18,0.59%,16048120
11/5/2023 11:30,169.19,170,168.63,168.86,-0.20%,11140974
11/5/2023 12:30,168.86,169.71,168.73,169.1,0.14%,8796634
11/5/2023 13:30,169.12,169.49,168.64,169.39,0.16%,7676390
11/5/2023 14:30,169.41,170.48,169.36,169.94,0.31%,10395013
11/5/2023 15:30,169.93,173.57,169.36,172.06,1.25%,17558921
12/5/2023 9:30,176.07,177.38,171.83,171.97,-2.33%,52454509
12/5/2023 10:30,171.96,172.97,170.19,170.21,-1.02%,25364195
12/5/2023 11:30,170.21,170.46,167.61,167.98,-1.31%,24227352
12/5/2023 12:30,167.98,168.8,167.23,168.32,0.20%,16573697
12/5/2023 13:30,168.33,168.7,167.39,167.85,-0.28%,11844862
12/5/2023 14:30,167.84,168.93,167.33,168.7,0.51%,12819128
12/5/2023 15:30,168.7,169.04,167.27,167.99,-0.42%,12245874
15/5/2023 9:30,167.66,169.7,165.15,166.26,-0.83%,32020310
15/5/2023 10:30,166.25,166.89,164.55,165.95,-0.18%,17621529
15/5/2023 11:30,165.95,168.01,165.78,167.65,1.02%,14808337
15/5/2023 12:30,167.65,168.43,167.25,168.07,0.25%,10393058
15/5/2023 13:30,168.06,168.13,166.92,167.42,-0.38%,10659451
15/5/2023 14:30,167.42,167.49,165.81,166.09,-0.79%,10698775
15/5/2023 15:30,166.09,166.54,165.65,166.36,0.16%,6975517
16/5/2023 9:30,165.65,167.56,164.35,167.47,1.10%,28269977
16/5/2023 10:30,167.45,169.42,167.16,168.58,0.67%,18020917
16/5/2023 11:30,168.56,169.52,167.92,168.43,-0.08%,11617670
16/5/2023 12:30,168.42,168.97,167.86,168.32,-0.06%,9570871
16/5/2023 13:30,168.32,168.86,166.76,167,-0.78%,10569064
16/5/2023 14:30,167.02,167.86,166.51,167.5,0.29%,9363773
16/5/2023 15:30,167.5,167.54,166.39,166.53,-0.58%,6319120
17/5/2023 9:30,167.88,172.29,167.19,171.82,2.35%,40007779
