ticker,sweep_id,sweep_idx,timestamp,timestamp_str,sweep_type,zone_idx,zone_level,zone_level_str,sweep_quality_score,zone_state_at_sweep,zoneid,zone_top,zone_bottom,sweep_low,sweep_high,reversal_price,reversal_distance,candle_body,candle_total_range,wick_ratio,lower_wick,upper_wick,pin_bar_bull,pin_bar_bear,volume,volume_spike,volume_zscore,vol_surge,htf_composite_score,reversal_pattern,mss_confirmed,approach_slope_short_atr,approach_slope_long_atr,slope_gate_pass,slope_gate_reason,slope_min_atr_mult,use_dual_slope_check,zone_age_at_sweep,sweep_freshness,sweep_maturity,zone_side_match,direction,is_first_sweep,is_retest,zone_sweep_count,zone_touch_count_at_sweep,sweep_source,htfproximityscore,htfzonecount,HTF_confluence_score,ltfconfluencescore,ltfzonecount,midas_filtered,zonetype,originalzonetype,inversioncount,zoneside,patternstrength,volumeconfirmation,institutionalscore,compositescore,isdoubletop,isdoublebottom,decayfactor,zonestate,zonelifecyclephase,daysold,sweepmaturity,obtop,obbottom,breach_pending,zone_source,merge_generation,touches_since_inversion,age_since_inversion_days,firsttime_current_polarity,touches_at_inversion,zone_accumulated_touch_count,cutoff_date,outcome,exit_price,forward_bars,max_favourable,max_adverse,sl_price,stop_dist_pct,pnl_r,max_fav_r,max_adv_r,bars_to_resolution,exit_rsi6,label_reject_reason
GOOG,GOOG_0_BEA_20190128_1400_53p61,0,2019-01-28 14:00:00,20190128_1400,BEARISH,7,53.61325,53.61,51,inverted,2019-01-10>2019-01-10,53.61325,53.506750000000004,,53.66,53.49,0.1699999999999946,0.030000000000001137,0.1699999999999946,0.8235294117646936,0.0,0.13999999999999346,True,True,2922540.0,False,0.16171023405033666,True,0.0,-1,False,0.07984790874523835,-0.015724447772377997,True,pass,0.05,False,17,0.30000000000000004,established,True,neutral,True,False,1,2,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinghigh,1,neutral,0.5747411228938175,1.0,0.0,0.5080248239704789,False,False,0.8875,inverted,established,17,exhausted,53.61325,53.506750000000004,False,ltf,0,0,0,2019-01-28,51,51,2019-01-28,LOSS,53.640056625,435,1.2899607403253033,-18.994204524210126,53.640056625,0.2805321088053799,-1.0,4.598264155281483,-67.70777364878194,2.0,45.40948328341887,
GOOG,GOOG_1_BUL_20190128_1500_53p51,1,2019-01-28 15:00:00,20190128_1500,BULLISH,7,53.506750000000004,53.51,55,inverted,2019-01-10>2019-01-10,53.61325,53.506750000000004,53.39,,53.51,0.11999999999999744,0.00999999999999801,0.13000000000000256,0.9230769230769399,0.10999999999999943,0.010000000000005116,True,True,3324720.0,False,0.5165304158415006,True,0.0,1,False,-0.13461538461539263,-0.018850141376072542,True,pass,0.05,False,18,0.19999999999999996,established,True,neutral,False,True,2,3,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinghigh,1,neutral,0.5747411228938175,1.0,0.0,0.5080248239704789,False,False,0.8875,inverted,established,17,exhausted,53.61325,53.506750000000004,False,ltf,0,0,0,2019-01-28,51,51,2019-01-28,TIMEOUT,,0,,,,,,,,,,stop_too_tight_0.056%
GOOG,GOOG_0_BUL_20190129_1500_53p01,0,2019-01-29 15:00:00,20190129_1500,BULLISH,7,53.00694,53.01,55,inverted,2019-01-08>2019-01-09,53.38957142857143,53.00694,52.95,,53.02,0.07000000000000028,0.02999999999999403,0.14000000000000057,0.7857142857143292,0.07000000000000028,0.04000000000000625,True,True,3434940.0,False,0.8062467377645669,True,0.0,0,False,-0.3270142180094966,-0.14670719351569614,True,pass,0.05,False,21,0.0,fading,True,neutral,True,False,1,5,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinglow,1,neutral,0.6010036278393212,1.0,0.0,0.49760818326166534,False,False,0.8574999999999999,inverted,established,20,exhausted,53.113060000000004,53.00694,False,ltf,1,0,0,2019-01-29,84,84,2019-01-29,TIMEOUT,,0,,,,,,,,,,stop_too_tight_0.075%
GOOG,GOOG_0_BUL_20190225_1300_55p45,0,2019-02-25 13:00:00,20190225_1300,BULLISH,0,55.45146428571429,55.45,27,inverted,2019-02-04>2019-02-19,55.637035714285716,55.45146428571429,55.38,,55.6,0.21999999999999886,0.21999999999999886,0.23999999999999488,0.0833333333333185,0.0,0.01999999999999602,True,True,3482340.0,False,0.41133758118431246,True,0.0,1,False,-0.5375722543352771,-0.27383863080685655,True,pass,0.05,False,21,0.0,fading,True,neutral,True,False,1,2,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinglow,1,neutral,0.7564217394690154,1.0,1.0,0.8083206750992888,False,False,0.9775,inverted,established,20,exhausted,55.54853571428571,55.45146428571429,False,ltf,3,0,0,2019-02-25,67,67,2019-02-25,LOSS,55.42373855357143,443,15.935251798561136,-1.0791366906474844,55.42373855357143,0.31701698997944067,-1.0,50.266239041619116,-3.404034246610786,3.0,48.24758891912303,
GOOG,GOOG_1_BEA_20190225_1500_55p64,1,2019-02-25 15:00:00,20190225_1500,BEARISH,0,55.637035714285716,55.64,30,inverted,2019-02-04>2019-02-19,55.637035714285716,55.45146428571429,,55.78,55.45,0.3299999999999983,0.25,0.3500000000000014,0.2857142857142886,0.020000000000003126,0.0799999999999983,True,True,3068040.0,False,0.10772486119828822,False,0.0,-1,False,0.5545144804088683,0.013947696139480548,True,pass,0.05,False,21,0.0,fading,True,neutral,False,True,2,2,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinglow,1,neutral,0.7564217394690154,1.0,1.0,0.8083206750992888,False,False,0.9775,inverted,established,20,exhausted,55.54853571428571,55.45146428571429,False,ltf,3,0,0,2019-02-25,67,67,2019-02-25,LOSS,55.66485423214286,441,0.8115419296663712,-16.248872858431003,55.66485423214286,0.387473818111551,-1.0,2.094443267474485,-41.93540853321105,6.0,57.82504914745033,
GOOG,GOOG_0_BEA_20190226_1500_55p92,0,2019-02-26 15:00:00,20190226_1500,BEARISH,3,55.92453571428571,55.92,48,inverted,2019-02-05>2019-02-05,55.92453571428571,55.815464285714285,,55.96,55.75,0.21000000000000085,0.1700000000000017,0.259999999999998,0.3461538461538346,0.04999999999999716,0.03999999999999915,True,True,4015220.0,False,0.6505145519939299,True,0.0,-1,False,0.691222570532911,0.27522052927023255,True,pass,0.05,False,21,0.0,fading,True,neutral,True,False,1,1,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinglow,1,neutral,0.5747411228938174,1.0,1.0,0.6565589863379234,False,False,0.85,inverted,established,20,exhausted,55.92453571428571,55.815464285714285,False,ltf,0,0,0,2019-02-26,53,53,2019-02-26,LOSS,55.95249798214285,434,1.2376681614349734,-15.623318385650212,55.95249798214285,0.36322508007686394,-1.0,3.4074413616291697,-43.01277428955093,8.0,58.50875301740863,
GOOG,GOOG_1_BEA_20190226_1500_55p93,1,2019-02-26 15:00:00,20190226_1500,BEARISH,6,55.927749999999996,55.93,48,inverted,2019-01-31>2019-01-31,55.927749999999996,55.81225,,55.96,55.75,0.21000000000000085,0.1700000000000017,0.259999999999998,0.3461538461538346,0.04999999999999716,0.03999999999999915,True,True,4015220.0,False,0.6505145519939299,True,0.0,-1,False,0.691222570532911,0.27522052927023255,True,pass,0.05,False,26,0.0,fading,True,neutral,True,False,1,1,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinghigh,1,neutral,0.5747411228938173,0.7790627246059356,0.021829938554111146,0.4147870528431078,False,False,0.8125,inverted,fading,25,exhausted,55.927749999999996,55.81225,False,ltf,0,0,0,2019-02-26,66,66,2019-02-26,LOSS,55.955713874999994,434,1.2376681614349734,-15.623318385650212,55.955713874999994,0.368993497757836,-1.0,3.3541733633670514,-42.34036231148854,8.0,58.50875301740863,
GOOG,GOOG_0_BUL_20190228_1500_55p88,0,2019-02-28 15:00:00,20190228_1500,BULLISH,2,55.88446428571429,55.88,56,inverted,2019-02-19>2019-02-25,56.10864285714286,55.88446428571429,55.87,,56.02,0.15000000000000568,0.05999999999999517,0.240000000000002,0.7500000000000222,0.15000000000000568,0.030000000000001137,True,True,4435100.0,False,0.9375065346352344,True,0.0,0,False,-0.3350125944584856,0.054434993924664665,True,pass,0.05,False,9,1.1,established,True,neutral,True,False,1,2,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinghigh,1,neutral,0.6233886149457278,1.0,0.7546386329238378,0.7268751464024586,False,False,0.985,inverted,established,8,exhausted,56.10864285714286,56.01135714285714,False,ltf,1,0,0,2019-02-28,16,16,2019-02-28,WIN,57.77,433,15.066047840057104,-1.0888968225633817,55.85652205357143,0.29182068266435446,10.704807824122195,51.6277588774807,-3.731390155836919,15.0,81.62428392959015,
GOOG,GOOG_0_BUL_20190306_1500_57p86,0,2019-03-06 15:00:00,20190306_1500,BULLISH,1,57.855964285714286,57.86,53,inverted,2019-03-04>2019-03-04,57.94403571428571,57.855964285714286,57.81,,57.89,0.0799999999999983,0.0799999999999983,0.14999999999999858,0.466666666666673,0.0,0.07000000000000028,True,True,4249400.0,False,0.5655716447428601,True,0.0,1,False,-0.13440000000000943,-0.11275783040489372,True,pass,0.05,False,2,1.8,forming,True,neutral,True,False,1,3,ltf,0.0,0,0.0,0.0,0,False,swinghigh,swinghigh,1,neutral,0.5747411228938178,1.0,1.0,0.7666291693416343,False,False,0.9925,inverted,forming,1,exhausted,57.94403571428571,57.855964285714286,False,ltf,0,0,0,2019-03-06,7,7,2019-03-06,LOSS,57.82703630357143,433,11.349110381758495,-11.470029366039041,57.82703630357143,0.10876437455271727,-1.0,104.34584328214628,-105.45759503705511,1.0,59.56508197565071,
GOOG,GOOG_0_BEA_20190315_1300_59p58,0,2019-03-15 13:00:00,20190315_1300,BEARISH,10,59.584535714285714,59.58,63,mitigated,2019-03-12>2019-03-12,59.584535714285714,59.47546428571429,,59.83,59.37,0.46000000000000085,0.30000000000000426,0.5799999999999983,0.48275862068964626,0.11999999999999744,0.1599999999999966,True,True,5886800.0,False,0.6716456318334436,True,0.0,-1,True,0.34084761045988277,0.4369609856262954,True,pass,0.05,False,2,1.8,forming,True,supply,True,False,1,0,ltf,0.0,0,0.0,0.0,0,False,pdh,swinglow,0,supply,0.5747411228938175,1.0,0.29537421246961987,0.6220247216716381,False,False,0.985,mitigated,forming,2,exhausted,59.584535714285714,59.47546428571429,False,ltf,0,0,0,,0,14,2019-03-15,LOSS,59.614327982142854,433,13.676941216102406,-8.573353545561725,59.614327982142854,0.41153441492817266,-1.0,33.23401572257212,-20.832652712794577,10.0,72.09548749875955,
